id,title,overview,release_date,vote_average,vote_count,popularity,poster_path,genre_names,type
1152534,Purgatory Jack,"Purgatory Jack is a neo-noir mystery thriller set in the afterlife, a dangerous landscape that’s run by a bloodthirsty, limb-collecting gang and populated with outlaws and outcasts. The latest case for musician turned grizzled private detective, Jack Marlin, is helping new arrival Viv Vacious, a punk pop star who overdosed, stay safe as she races against time to find her mother who committed suicide twenty years earlier. While navigating the treacherous terrain of hells waiting room, these two musicians from clashing eras unlock a murderous conspiracy and discover why blood is more than a drug in Purgatory.",2023-08-20,7.0,3,23.2665,/wwGC2JxgIqT7DJfBOX0sT5QLKtl.jpg,"Thriller, Drama, Fantasy, Mystery",movie
637649,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",2021-04-22,7.6,5539,25.3736,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,"Action, Crime, Thriller",movie
12,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",2003-05-30,7.816,19593,24.2614,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,"Animation, Family",movie
218,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",1984-10-26,7.664,13515,25.3479,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,"Action, Thriller, Science Fiction",movie
1050035,Monster,"When a young boy begins behaving strangely, shocking truths emerge as the story unfolds through the eyes of his single mother, a teacher who is believed to be responsible, and the child himself.",2023-06-02,8.0,667,24.8356,/kvUJUyUGOhEoiWWNH04IXoExPE2.jpg,"Mystery, Thriller, Drama",movie
675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",2007-07-08,7.675,19826,24.8473,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,"Adventure, Fantasy",movie
37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",2010-10-01,7.368,12381,23.8207,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,Drama,movie
585,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",2001-11-01,7.842,18780,25.8744,/qjlbN6aK1qgeg3SspFVovT2D1Me.jpg,"Animation, Comedy, Family",movie
313369,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",2016-12-01,7.9,17232,25.353,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,"Comedy, Drama, Romance, Music",movie
1188104,The X-Treme Riders,"A fast-paced action drama about siblings desperately needing money for their mother's treatment. Then the brother, who is the stunt performer, inevitably needs to be involved with.",2023-11-09,8.0,20,25.5521,/r6vVnsWyESNpiamrfBvnxXYcWlZ.jpg,"Action, Crime",movie
38757,Tangled,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",2010-11-24,7.607,11705,25.344,/ym7Kst6a4uodryxqbGOxmewF235.jpg,"Animation, Family, Adventure",movie
717196,Niko: Beyond the Northern Lights,"Niko the reindeer joins his father in Santa's Flying Forces, but when Santa's sleigh is stolen by an acquaintance, Niko must find it in time for Christmas.",2024-10-07,7.722,27,24.9627,/qqt2atvzPJJBvtAAHtwXKO11loQ.jpg,"Animation, Family, Fantasy",movie
1422211,The Pursuit of Lust,"Sensual Mongolian actress E.Khandmaa stars in this romantic drama, which highlights a housewife’s longing for pleasure her passionless husband fails to provide. That is until her spouse’s business client eventually gives in to her desires.",2025-01-23,5.833,3,24.1764,/affsHDxbgTpCHQbC5GVyZCbuukO.jpg,"Romance, Drama",movie
940551,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",2023-12-06,7.403,1977,25.4827,/dpXxBDi0ut5svjh5fbAqLoaJSq8.jpg,"Animation, Adventure, Comedy, Family",movie
872585,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,2023-07-19,8.065,10103,23.92,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,"Drama, History",movie
321883,Minecraft: Into the Nether,"Minecraft. The game that took the world by storm. Follow the story of how the Minecraft phenomenon has ploughed through the 21st century selling over 54 million copies worldwide on a multitude of platforms engaging an audience in the millions which is still continuing to grow. The game boasts the biggest digital world in gaming history with a fan base stretching to every corner of the globe. Youtube viewing numbers have grown and online participation has tripled over the last few years creating a new industry for enthusiastic gamers. Vast communities have been brought together through it's educational impact, YouTube celebrities, festivals and game events pushing the boundaries of technology and creativity to the limits.",2015-01-27,8.125,8,22.35,/vLci7Om940xXupc4kUPTC2JoGWW.jpg,Documentary,movie
537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",2019-04-11,7.122,8322,25.8693,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,"Romance, Drama",movie
18785,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",2009-06-02,7.322,17183,23.3371,/A0uS9rHR56FeBtpjVki16M5xxSW.jpg,Comedy,movie
41264,Africa Addio,"A chronicle of the violence that occurred in much of the African continent throughout the 1960s. As many African countries were transitioning from colonial rule to other forms of government, violent political upheavals were frequent. Revolutions in Zanzibar and Kenya in which thousands were killed are shown, the violence not only political; there is also extensive footage of hunters and poachers slaughtering different types of wild animals.",1966-02-11,6.3,40,25.1014,/fPLzCid2gk7eOCrYlXIBU24bTpO.jpg,"Documentary, Horror",movie
216015,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",2015-02-11,5.886,11956,24.9924,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,"Drama, Romance, Thriller",movie
972533,Last Breath,Seasoned deep-sea divers battle the raging elements to rescue their crewmate trapped hundreds of feet below the ocean's surface.,2025-02-27,6.896,207,24.937,/w04Xg5Bnqj7ECdCxTsHgqK6AtJW.jpg,"Thriller, Drama",movie
667538,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",2023-06-06,7.2,4865,24.8442,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,"Science Fiction, Adventure, Action",movie
1355126,Pabrik Gula,"A group of young men and women who work as seasonal workers in a sugar factory face terror from the kingdom of demons where the factory is located. They must find out the cause of the demons' anger, before the terror ends their lives.",2025-03-31,8.5,17,24.7127,/nwmR5EL5m8tcPBud6OwUyt8p5z1.jpg,"Horror, Thriller",movie
449443,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018-01-18,6.842,3065,24.7083,/dAP5NpkrMMczir5dUPjRR6ywqgz.jpg,"Action, Crime, Thriller",movie
762441,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",2024-06-26,6.731,2711,24.5445,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,"Horror, Science Fiction, Thriller",movie
1103621,How to Make Millions Before Grandma Dies,"M, a university dropout low on money and luck, volunteers to take care of his terminally ill grandmother, in the hope of pocketing an inheritance.",2024-04-04,8.112,192,24.5144,/9Xa0Grd2jq2lM2gqcoTB4F9TjMd.jpg,Drama,movie
110415,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer; a train that travels around the globe via a perpetual-motion engine.",2013-08-01,6.905,9767,24.4855,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg,"Action, Science Fiction, Drama",movie
170,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",2002-10-31,7.231,7043,24.3056,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,"Horror, Thriller, Science Fiction",movie
4348,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005-09-16,8.068,8201,24.2262,/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,"Drama, Romance",movie
284054,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",2018-02-13,7.373,22502,24.1835,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,"Action, Adventure, Science Fiction",movie
475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019-10-01,8.138,26352,24.098,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,"Crime, Thriller, Drama",movie
